distance-to-activities-coefficient;distance-to-centre-coefficient;density-coefficient;distance-to-roads-coefficient;eval-density;spatial-autocorrelation-index;eval-speed;eval-density;eval-activities
1;1;1;1;0.1830714698945773;0.08065737087202755;0.6094844052572073;0.18307146989457734;4.367360010961704
1;1;1;1;0.17640842573090976;0.06916423144501645;0.6532266234642832;0.17640842573090976;3.914166478010645
1;1;1;1;0.15257285226641565;0.07414612205551246;0.6782939867408389;0.1525728522664157;5.008332704876986
1;1;1;1;0.19125058134799877;0.08472589577001047;0.7025923213501886;0.19125058134799883;5.589572805455131
1;1;1;1;0.20177381425243662;0.8175986013341991;0.6354621859958322;0.20177381425243665;5.112558264369655
1;1;1;1;0.22057737382647913;0.1443224472483413;0.657579752853096;0.2205773738264791;5.400245587011232
1;1;1;1;0.16562335333508982;0.47962551019545746;0.6566055254689948;0.16562335333508982;4.565266269280927
1;1;1;1;0.16677776178109688;0.6402076258770948;0.6195526736272028;0.1667777617810969;5.157518772746473
1;1;1;1;0.18806684443188398;0.13242810973567043;0.6256459920660993;0.18806684443188398;4.708280277790516
1;1;1;1;0.16578269693834796;0.9583078322826851;0.6543623024832489;0.16578269693834793;4.893491921214041
1;1;1;1;0.16253444844814416;0.08191809966081275;0.6610671559231013;0.16253444844814416;4.851376728710701
1;1;1;1;0.18605478160250394;0.44415252942140154;0.6368065951814983;0.18605478160250397;5.357391741342129
1;1;1;1;0.17520453722610044;0.6643498859853985;0.6527812743144177;0.1752045372261004;5.0393258452299845
1;1;1;1;0.2191795396353703;0.3273939552759189;0.6122594948724159;0.2191795396353703;5.181788378436302
1;1;1;1;0.2179983867770497;0.13750221976115498;0.7127703784027791;0.21799838677704964;4.726200393866707
1;1;1;1;0.18944658013858018;0.2785278852618908;0.5951534991075009;0.18944658013858012;5.210944075863999
1;1;1;1;0.27212359456501706;0.13444177416625067;0.6679478834369494;0.2721235945650171;4.9613646969138046
1;1;1;1;0.198745175758372;0.06202290506944936;0.7019785521810179;0.198745175758372;4.734058213187296
1;1;1;1;0.2038071574247856;0.11750089906992246;0.6922069976083811;0.2038071574247856;5.355439042774854
1;1;1;1;0.19942237258957776;0.11960412670557027;0.5919557083714796;0.19942237258957782;4.953790402112912
1;1;1;1;0.17615116078610754;0.16111418334978034;0.6152545313092307;0.1761511607861075;5.1259418482950885
1;1;1;1;0.1962814925606171;0.4366289961577899;0.7065750020172645;0.19628149256061708;4.72406011632782
1;1;1;1;0.1865892501694008;0.09883786724584155;0.6640555688463736;0.1865892501694008;5.264981689276395
1;1;1;1;0.20310022144112155;0.8005668532239887;0.6577410860508692;0.20310022144112153;4.60902178956169
1;1;1;1;0.20047352857953998;0.5662218079993228;0.5817102631392839;0.20047352857954004;4.548064972923909
1;1;1;1;0.2241176893163696;0.6604847822691763;0.7189285869798276;0.2241176893163696;5.195707453514668
1;1;1;1;0.19945997144143185;0.07531333518454922;0.6240713846674616;0.19945997144143196;5.417808680155585
1;1;1;1;0.17743234392522356;0.8150511282774578;0.6457783680652841;0.17743234392522364;4.8094498425237076
1;1;1;1;0.1855502959198023;0.11550666991184196;0.5632119669074669;0.1855502959198023;4.375617001468907
1;1;1;1;0.2102389861882618;0.104982029079099;0.6625356821759563;0.2102389861882618;4.7719293081650225
1;1;1;1;0.1972530494550585;0.095014101137386;0.6477827556615652;0.1972530494550585;5.593982164467684
1;1;1;1;0.1540556347575974;0.0663392388277593;0.5642261085350976;0.15405563475759743;4.001383811530703
1;1;1;1;0.1851002520413686;0.8774975697790681;0.6637989588789394;0.18510025204136857;4.7713107220831885
1;1;1;1;0.1490067935784948;0.9624375831711564;0.5867815521487475;0.1490067935784948;5.001020475132971
1;1;1;1;0.14425242388059178;0.08640715432356147;0.6121176002102504;0.14425242388059178;4.167076160943138
1;1;1;1;0.18011385435207922;0.40663487105924345;0.6287038626562608;0.18011385435207916;5.238205203442301
1;1;1;1;0.18801546342501826;0.10814705623196062;0.7091023202010658;0.18801546342501824;5.444471620231276
1;1;1;1;0.21268810081403933;0.039431686494800514;0.6676209438142753;0.2126881008140393;4.539151915742901
1;1;1;1;0.19409850969609804;0.049946145716743856;0.6871110466727262;0.19409850969609801;4.63067775789228
1;1;1;1;0.18928670421987603;0.0660686885167435;0.6827311345791776;0.18928670421987603;4.75145796851664
1;1;1;1;0.16827706830324637;0.05906852590833362;0.6455132409639458;0.16827706830324635;4.552736225856892
1;1;1;1;0.15791982797530757;0.04389784207344653;0.6363368677340091;0.15791982797530751;4.50311798542803
1;1;1;1;0.18202736553468685;0.08630701102330172;0.6226600580694592;0.1820273655346868;5.296371036530579
1;1;1;1;0.1609854983140134;0.7495286747783848;0.6529703710126997;0.16098549831401343;5.263280910771011
1;1;1;1;0.17541054923139532;0.13023079657589287;0.6314068315456536;0.17541054923139532;4.452281252096737
1;1;1;1;0.19856399328251875;0.1755548088480805;0.6897596693929546;0.19856399328251872;5.0976810382621505
1;1;1;1;0.16301627583000525;0.44007159191384293;0.6303832744893361;0.1630162758300052;4.609457593563973
1;1;1;1;0.21469099272341022;0.08169514193291438;0.6001729904544096;0.2146909927234103;5.455547250358155
1;1;1;1;0.22721724374033223;0.1297674702270529;0.6286240132584157;0.22721724374033225;5.4055086013300215
1;1;1;1;0.18280444108499203;0.4713080623468192;0.6120946133925144;0.18280444108499197;4.554255716310064
1;1;1;1;0.20437048262692972;0.16228949472744197;0.5520068621158363;0.2043704826269297;4.831504400926497
1;1;1;1;0.19898756306990165;0.9125926299425287;0.7131145607444321;0.1989875630699017;4.78208774562243
1;1;1;1;0.1961546090685512;0.6642622381758209;0.6314059075636582;0.1961546090685512;5.399377681216164
1;1;1;1;0.2135563750752545;0.8144197476659238;0.7225881235726364;0.21355637507525446;5.152096135455978
1;1;1;1;0.17441764881142674;0.4932658064388376;0.6846323912599944;0.17441764881142674;4.862800558437279
1;1;1;1;0.17942875433006802;0.9091484869196869;0.6213359201404886;0.17942875433006794;5.155660027456498
1;1;1;1;0.16449874506573464;0.5872363710760947;0.6355399513322627;0.16449874506573464;4.550510888097919
1;1;1;1;0.1725786370965469;0.03553339026202541;0.6920240629548615;0.17257863709654686;4.877189416589742
1;1;1;1;0.18292889639770493;0.0566810218723705;0.6663264868620338;0.182928896397705;4.658448373311197
1;1;1;1;0.15962976243853247;0.2510056094381001;0.6599509545144562;0.15962976243853247;5.269868910831644
1;1;1;1;0.18865144505985398;0.9895379679429749;0.584878065387064;0.18865144505985393;5.380365336597218
1;1;1;1;0.16847919456497165;0.08676714578120898;0.6179349751174029;0.16847919456497162;4.893585709509406
1;1;1;1;0.19050813061899402;0.07482541159602268;0.618382451614181;0.19050813061899402;4.7211192819669145
1;1;1;1;0.17805502156243463;0.08999336267990676;0.6201614049342093;0.17805502156243463;4.9395353577844014
1;1;1;1;0.19254729455019626;0.13775953816445505;0.5956007658546021;0.19254729455019629;4.852810064796883
1;1;1;1;0.1705635908518044;0.09221942624180325;0.6311851398495657;0.17056359085180445;5.784075606315463
1;1;1;1;0.20796262597303988;0.8383696292120099;0.7372735721208223;0.20796262597303988;5.048114371513121
1;1;1;1;0.25006831067094193;0.8052087019239309;0.7192075948271652;0.250068310670942;5.263062640298352
1;1;1;1;0.15128877176119343;0.030745573867417456;0.6863273319876109;0.15128877176119343;4.777188090645611
1;1;1;1;0.16739954350562808;0.7522841661935136;0.6404398073156883;0.1673995435056281;5.529299945044646
1;1;1;1;0.2165100289453918;0.324221526549183;0.681599999443831;0.21651002894539184;5.193592397075946
1;1;1;1;0.19524021287387053;0.6094210356915548;0.6593554285481744;0.19524021287387058;5.216494689924403
1;1;1;1;0.17496448687234206;0.08592114730494053;0.6574603299808329;0.17496448687234206;4.8026753596165985
1;1;1;1;0.1902707234741715;0.1367222924626821;0.7080089932382542;0.1902707234741715;4.846450483702035
1;1;1;1;0.20325214891988191;0.5961890270183016;0.6731378642703371;0.20325214891988186;4.822923895282777
1;1;1;1;0.20141849212091256;0.0859277016825162;0.6288838750762528;0.2014184921209125;4.949603220994362
1;1;1;1;0.20305877927431693;0.3918272627683072;0.6999242140381563;0.20305877927431698;5.325733463761985
1;1;1;1;0.17871551618353199;0.35313072920791466;0.6180741473091881;0.17871551618353199;4.245168302108562
1;1;1;1;0.19846484220681979;0.26891581817170185;0.640914675672645;0.19846484220681976;4.631005167495288
1;1;1;1;0.16859549646582797;0.12767118722980833;0.5869038108528492;0.16859549646582794;5.32513656172354
1;1;1;1;0.16365772757672387;0.04769080637282007;0.6750768488294501;0.1636577275767238;4.984857824858175
1;1;1;1;0.19165317828727396;0.06931213198340783;0.6229177726553722;0.19165317828727393;3.835484131667539
1;1;1;1;0.18671575739015173;0.07366131366079956;0.6220106438256005;0.18671575739015173;5.031819645437971
1;1;1;1;0.19513823376266431;0.7938923649780186;0.6476649885810829;0.19513823376266434;5.226226141252258
1;1;1;1;0.1622394610684746;0.20204719880562413;0.7006010705695955;0.16223946106847453;5.268843306173956
1;1;1;1;0.18393706535802049;0.7727165045674319;0.5840829646122387;0.1839370653580205;5.147371521948243
1;1;1;1;0.18477531877179793;0.2494196247236025;0.5745876611091022;0.18477531877179795;4.036382109146677
1;1;1;1;0.19336543910770568;0.05279302454195377;0.6421455868849618;0.1933654391077057;5.660571535459688
1;1;1;1;0.15906812632256243;0.0919705232707827;0.6597263659645826;0.15906812632256245;5.113182174298849
1;1;1;1;0.19248144005202533;0.7310247255441954;0.6248241613461528;0.19248144005202533;4.945191604781757
1;1;1;1;0.18007974769007626;0.9164426212387383;0.6440178169604822;0.18007974769007623;5.57545745979418
1;1;1;1;0.24102457855079207;0.09265438329336545;0.6505408429392376;0.24102457855079207;4.528538558016848
1;1;1;1;0.17475556477867676;0.08928497602899094;0.6072325074570539;0.17475556477867676;4.012135034135249
1;1;1;1;0.1878932970611959;0.862510920969351;0.661629378834185;0.1878932970611958;5.037103403437181
1;1;1;1;0.21862561566164562;0.673926481528891;0.6786895693240995;0.21862561566164565;4.8359212969141225
1;1;1;1;0.1879003081298456;0.11076736113852456;0.6455032783422162;0.1879003081298456;5.148915095548404
1;1;1;1;0.22520409755340065;0.05696682466292078;0.6987054786177962;0.22520409755340057;4.767652463286438
1;1;1;1;0.17835429787377716;0.8698541488604623;0.641190544988729;0.17835429787377713;5.725863821701589
1;1;1;1;0.18194682367082363;0.1872424893879783;0.6023574686327622;0.18194682367082365;4.0482041732137946
1;1;1;1;0.20283185722312144;0.8246262837832261;0.6428645852633967;0.20283185722312147;5.067104225427329
1;1;1;1;0.13686788961519172;0.3440587518569503;0.6093825646735994;0.1368678896151917;4.487123057678411
1;1;1;1;0.1748299015267077;0.039995066348718515;0.6993771844799728;0.1748299015267077;4.6767598823211465
1;1;1;1;0.20013337927675995;0.05043708831776555;0.5493260828294347;0.2001333792767599;3.845091535447101
1;1;1;1;0.19409133002585574;0.9630899909301773;0.6528189905949286;0.19409133002585577;4.850144342771827
1;1;1;1;0.17539460971013224;0.04204954078541001;0.6342662570369155;0.1753946097101322;4.0468296757461735
1;1;1;1;0.20052789508158145;0.07986259719367439;0.6920634841182199;0.20052789508158148;4.9043974306758145
1;1;1;1;0.13527875349976726;0.06796172796875266;0.6166490966943204;0.13527875349976726;4.482532682833307
1;1;1;1;0.1916600709599397;0.1448443932694485;0.5772095176854775;0.1916600709599397;4.584049824773603
1;1;1;1;0.1991420298324338;0.41625232446750804;0.7005714824416611;0.19914202983243384;4.842637822717084
1;1;1;1;0.21233828571953225;0.3283580684496887;0.6020751877904477;0.21233828571953217;4.172031791935264
1;1;1;1;0.19859005759002568;0.09140605141989568;0.6450124179775394;0.19859005759002574;4.789787035317221
1;1;1;1;0.19373448622763617;0.2231044529863537;0.6720559680690502;0.19373448622763614;4.91702300477481
1;1;1;1;0.19732728210495634;0.44286042364871164;0.6362236420692715;0.19732728210495631;4.58469973858376
1;1;1;1;0.21835950850814964;0.10335357390030644;0.6236337073137201;0.21835950850814972;4.453013205778135
1;1;1;1;0.2101521485615378;0.06276715456415519;0.6722117169176828;0.21015214856153788;4.501674254211528
1;1;1;1;0.16320993310353193;0.6711618768840502;0.6595731709349208;0.16320993310353196;4.763130444393363
1;1;1;1;0.19855687764715668;0.3178311710277409;0.6469490928120327;0.19855687764715668;4.59264860220395
1;1;1;1;0.2081831164553427;0.39564064718791847;0.6581987604076796;0.2081831164553427;5.5909295896251585
1;1;1;1;0.16643218478477337;0.13800670090037523;0.6658609675724083;0.16643218478477334;4.648221655315876
1;1;1;1;0.20333945098414466;0.06800187030338398;0.6680894483208231;0.2033394509841447;4.581708393176331
1;1;1;1;0.17421138600258954;0.3001809361642637;0.6622487275186397;0.17421138600258954;5.191755063219524
1;1;1;1;0.19002810837776843;0.3229982633693722;0.6484416434889873;0.19002810837776843;5.64105855402136
1;1;1;1;0.19574946055851583;0.07981091151736794;0.7120659390854363;0.19574946055851583;4.899293482640909
1;1;1;1;0.186711723928341;0.24066114552307097;0.6319196876721578;0.186711723928341;4.734616018136252
1;1;1;1;0.19323436287073575;0.06721122971530424;0.5992286198990052;0.1932343628707357;4.901357002612557
1;1;1;1;0.16237568122500834;0.08261741819770374;0.6702728611262424;0.16237568122500837;5.513713990480966
1;1;1;1;0.21316039488859262;0.0991925097421687;0.6378047328256065;0.21316039488859267;5.131723447383785
1;1;1;1;0.19843247569394296;0.11465061575563915;0.5989572731818629;0.19843247569394296;4.9090031804799965
1;1;1;1;0.17818622493159475;0.1303337170291549;0.6533477720807005;0.17818622493159478;4.850301432268679
1;1;1;1;0.21338022286366876;0.7123062724627146;0.7096329933495942;0.2133802228636687;4.68435364892175
1;1;1;1;0.1890408737466642;0.291044330456794;0.5366845435832136;0.18904087374666423;4.88152942138352
1;1;1;1;0.19495653854374112;0.4104931550209693;0.6781306684960027;0.19495653854374112;6.032223292034381
1;1;1;1;0.16360608347773659;0.09729721715395141;0.6515773236910026;0.16360608347773659;5.518135491519057
1;1;1;1;0.23167639295293851;0.09157001263997298;0.6650698942707494;0.2316763929529385;5.125445534722242
1;1;1;1;0.1920640191274223;0.08926627408461425;0.6218214700869629;0.19206401912742224;3.997442063072508
1;1;1;1;0.22919693297337226;0.08052512871965249;0.6955636255871659;0.2291969329733723;4.781676519102502
1;1;1;1;0.25066325203117157;0.061983565205423835;0.6868250708951549;0.2506632520311716;4.610507135614234
1;1;1;1;0.18480656542570895;0.17359062302140502;0.6674308383230357;0.18480656542570884;5.27039014745225
1;1;1;1;0.19240241877933392;0.159611704511719;0.6314274573868794;0.19240241877933392;4.306818789636512
1;1;1;1;0.1846756637102605;0.361614130647632;0.6279407455181276;0.18467566371026048;6.25758591265866
1;1;1;1;0.19959427967953575;0.1319119694030399;0.5574815806796788;0.1995942796795358;3.7536749708361143
1;1;1;1;0.1643473576363354;0.6980676218416518;0.6032341435944795;0.1643473576363354;5.610318418356844
1;1;1;1;0.19172525827170178;0.05783119774596962;0.6717775252152646;0.19172525827170184;4.314379388324935
1;1;1;1;0.20423469002608646;0.08624435677400209;0.6631453910663496;0.20423469002608652;5.031306530682061
1;1;1;1;0.18818205805797428;0.7700220641502155;0.6193065878979549;0.18818205805797433;4.718832515969946
1;1;1;1;0.19875847589661558;0.08548090997233032;0.6654203819074445;0.19875847589661558;4.451728850769781
1;1;1;1;0.19292488077883432;0.891205033504704;0.6579005454718707;0.19292488077883435;5.172008963256864
1;1;1;1;0.2063445780454548;0.5105124893929731;0.6556903055225305;0.20634457804545486;5.466293358241602
1;1;1;1;0.14071898712514633;0.055427482241363984;0.617773961975062;0.14071898712514633;4.179517813841891
1;1;1;1;0.20191970848000268;0.048599845302601564;0.6462745884406389;0.2019197084800027;4.656423481466827
1;1;1;1;0.16551159989664244;0.3112725406872553;0.5246473674279973;0.16551159989664246;5.153421712283706
1;1;1;1;0.26076642714200526;0.061611680897537956;0.7520773488090912;0.2607664271420054;5.310479729660797
1;1;1;1;0.1630324862765689;0.8391962163542743;0.6660186532351519;0.163032486276569;5.047698901323236
1;1;1;1;0.1626982498874177;0.0880295390710975;0.6256077980784207;0.16269824988741777;3.8235853201034598
1;1;1;1;0.2455052761899567;0.11146646924546595;0.6905860202691749;0.2455052761899567;4.722875740009876
1;1;1;1;0.18595704029084037;0.26248348825237533;0.7175270469149;0.18595704029084037;5.092186660498188
1;1;1;1;0.19811598335911434;0.08321745767986943;0.6639494612365056;0.1981159833591144;4.276342409018317
1;1;1;1;0.22706159096671638;0.7742790977408798;0.7058225866194701;0.22706159096671638;4.859810840593425
1;1;1;1;0.18802943541118855;0.10407798646252797;0.6729112199332162;0.1880294354111886;5.179878827560811
1;1;1;1;0.1852279980611144;0.07588885729234057;0.7393713635607132;0.18522799806111437;4.9077024366816095
1;1;1;1;0.19532340203689194;0.6332685760820946;0.613887155311618;0.195323402036892;4.606837960185853
1;1;1;1;0.22156033630864483;0.38529945760299966;0.5192257022107024;0.22156033630864488;4.871152731923344
1;1;1;1;0.16739936451930856;0.08560006616060076;0.594141106739064;0.16739936451930856;4.431508782190491
1;1;1;1;0.22772132120196661;0.08675579740815609;0.6495252103215624;0.2277213212019666;4.667972710478297
1;1;1;1;0.14753818666941243;0.25099795732523783;0.5837837356818134;0.14753818666941243;5.2492930140202265
1;1;1;1;0.16295134545612047;0.11734383828700931;0.622077741371369;0.16295134545612056;4.666254834448142
1;1;1;1;0.23716227376598087;0.9799872781924772;0.6958011520743053;0.23716227376598092;5.125370671813147
1;1;1;1;0.22311887468315106;0.12005643891272133;0.6488166056591308;0.22311887468315098;4.879870235912833
1;1;1;1;0.1766710067180558;0.6008922844778605;0.6927839545186136;0.1766710067180558;5.019323453047507
1;1;1;1;0.1784281043643779;0.13604884200045067;0.6009244328175762;0.17842810436437792;5.49338890322896
1;1;1;1;0.16943492769305085;0.09752046837802829;0.6203730702983922;0.16943492769305085;5.026789279623024
1;1;1;1;0.18084788345100494;0.05900208533454655;0.6918318592384054;0.18084788345100494;4.970266858051289
1;1;1;1;0.18741718653805794;0.0775196225766337;0.6196653861713616;0.18741718653805794;5.042120685627171
1;1;1;1;0.1779062311152465;0.9915505549081504;0.6067400842664538;0.17790623111524645;5.0205435355438475
1;1;1;1;0.1679033169054556;0.09946396474147441;0.5804647827866276;0.1679033169054556;4.705406077136947
1;1;1;1;0.1739182253589327;0.9356329154467072;0.6365135291826147;0.1739182253589327;5.389621740352469
1;1;1;1;0.16221379092943225;0.27570150089365925;0.6207169011108344;0.16221379092943225;4.772733702376329
1;1;1;1;0.15993863950206189;0.055908024638553405;0.6311259176272519;0.15993863950206189;4.4726850952669395
1;1;1;1;0.1877249883680291;0.5587693122243124;0.5913234486254365;0.18772498836802906;5.663923019375613
1;1;1;1;0.24170156083207775;0.057140357160759776;0.6940407219989271;0.24170156083207772;4.53747342433648
1;1;1;1;0.2032396568878497;0.08583383526973729;0.679052910135475;0.20323965688784967;5.080661665025627
1;1;1;1;0.22078649842404996;0.09333262209349913;0.6906016681490952;0.22078649842404996;5.266560689033303
1;1;1;1;0.2024455987178012;0.22995049244813293;0.6367907162543536;0.20244559871780113;4.844200175392076
1;1;1;1;0.15246571159263045;0.11381590540611579;0.6244402857111215;0.15246571159263045;4.636547635579367
1;1;1;1;0.1818274273050176;0.08178824043134107;0.6334301998969055;0.18182742730501766;5.136136411323437
1;1;1;1;0.23279394843676057;0.5433813048846182;0.6582578480662934;0.2327939484367606;4.304519427971954
1;1;1;1;0.18747239981462274;0.6624257575968269;0.5577877400693906;0.18747239981462277;5.478652767653745
1;1;1;1;0.17109554766008886;0.1290061589098968;0.5925062379199096;0.17109554766008886;5.8365966497726145
1;1;1;1;0.16264912619333552;0.999999999999961;0.5797220030764003;0.16264912619333552;4.838945279069089
1;1;1;1;0.14990916762271475;0.42334151940529857;0.616361955073571;0.14990916762271475;4.377753973221992
1;1;1;1;0.18493434500397987;0.13367085432203135;0.6157201571082463;0.18493434500397987;5.077236935173493
1;1;1;1;0.19174600711986864;0.08194682254935352;0.6536235217207571;0.19174600711986864;4.632246234407264
1;1;1;1;0.19123150846400633;0.10567416748021456;0.5977882176604737;0.19123150846400633;4.999942677358974
1;1;1;1;0.16931461441698076;0.11171927789605045;0.6892360257835832;0.16931461441698079;5.3041169565288975
1;1;1;1;0.19789678090585677;0.06573708542435346;0.6797892338988429;0.19789678090585677;5.08620375241614
1;1;1;1;0.2685186908028994;0.7876798800501674;0.7708630658445095;0.2685186908028994;4.839413156260553
1;1;1;1;0.1948199694768159;0.11220664412022598;0.7300555607677619;0.19481996947681587;5.139784574859371
1;1;1;1;0.2225195872860932;0.8067621375596368;0.6509631372447029;0.22251958728609314;5.1769676125058215
1;1;1;1;0.202785794441676;0.05733896969539957;0.67604972526268;0.202785794441676;5.011987285910187
1;1;1;1;0.22072105541048162;0.07368781066677857;0.7080827402076868;0.22072105541048162;4.585141307506737
1;1;1;1;0.19119275394728322;0.9535665425740664;0.6640207128011052;0.19119275394728322;4.466714056792499
1;1;1;1;0.18141778596728522;0.06185132923320971;0.663661769498021;0.18141778596728522;4.951034189839415
